-----------------------------------------------------------------------------------------------------------
+--------------------+--------+------+----------+-----------+--------------+-------------+----------+
|                 key|accuracy|    id|       lat|        lng|         speed|         time|     types|
|20200401_00001121...|   5.306|965359|37.0647623|127.0684297|    0.03228938|1585693179533|    NORMAL|
|20200401_00001121...|   5.306|965360|37.0647624|127.0684295|   0.017770123|1585693181529|    NORMAL|
|20200401_00001121...|   5.124|965361|37.0647625| 127.068429|   0.011972407|1585693183527|    NORMAL|
|20200401_00001121...|   5.124|965362|37.0647625|127.0684285|   0.016665952|1585693185534|    NORMAL|
|20200401_00001121...|   5.334|965363|37.0647628|127.0684284|    0.02825236|1585693187532|    NORMAL|
|20200401_00001121...|   5.143|965364|37.0647631|127.0684281|   0.018131934|1585693189527|    NORMAL|
|20200401_00001121...|   5.334|965365|37.0647629|127.0684281|   0.025502179|1585693191540|    NORMAL|
|20200401_00001121...|   5.216|965366|37.0647627|127.0684285|     0.0763168|1585693193522|    NORMAL|
|20200401_00001121...|   5.216|965367|37.0647623|127.0684282|   0.031550128|1585693195528|    NORMAL|
|20200401_00001121...|    5.45|965368|37.0647617| 127.068428|   0.119413696|1585693197202|    NORMAL|
|20200401_00001121...|   5.242|965369|37.0647624|127.0684278|    0.13085552|1585693199520|    NORMAL|
|20200401_00001121...|   5.242|965370|37.0647625|127.0684266|   0.021188559|1585693201522|    NORMAL|
|20200401_00001121...|   5.495|965371|37.0647627|127.0684261|    0.01168771|1585693203531|    NORMAL|
|20200401_00001121...|   5.495|965372|37.0647625|127.0684267|   0.012280929|1585693205538|    NORMAL|
|20200401_00001121...|   5.578|965373|37.0647621|127.0684272|   0.023293173|1585693207267|    NORMAL|
|20200401_00001121...|   5.352|965374|37.0647616|127.0684283|    0.02971119|1585693209522|    NORMAL|
|20200401_00001121...|   5.352|965375|37.0647613|127.0684288|   0.018646158|1585693211524|    NORMAL|
|20200401_00001121...|    5.53|965376|37.0647612| 127.068429|    0.04085356|1585693213518|    NORMAL|
|20200401_00001121...|   5.786|965377|37.0647608|127.0684306|   0.050958376|1585693215533|    NORMAL|
|20200401_00001121...|    5.91|965378|37.0647605| 127.068432|   0.057420187|1585693217425|    NORMAL|
|20200401_00001121...|    5.91|965379|37.0647602|127.0684335|   0.054391842|1585693219537|    NORMAL|
|20200401_00001121...|    5.91|965380|37.0647604| 127.068433|    0.13208343|1585693221546|    NORMAL|
|20200401_00001121...|     4.0|965381|37.0647618|127.0684323|   0.041956734|1585693223530|    NORMAL|
|20200401_00001121...|     4.0|965382| 37.064765|127.0684309|   0.022425769|1585693225530|    NORMAL|
|20200401_00001121...|     4.0|965383|37.0647675|127.0684294|  0.0064039957|1585693227552|    NORMAL|
|20200401_00001121...|   4.027|965384|37.0647694|127.0684285|   0.015864868|1585693229527|    NORMAL|
|20200401_00001121...|   4.027|965385|37.0647708|127.0684282|   0.117523804|1585693231523|    NORMAL|
|20200401_00001121...|   4.154|965386|37.0647739|127.0684278|    0.16428244|1585693233526|    NORMAL|
|20200401_00001121...|    4.18|965387|37.0647773|127.0684246|    0.22977383|1585693235531|    NORMAL|
|20200401_00001121...|    4.18|965388|37.0647797|127.0684073|     0.8593172|1585693237530|    NORMAL|
|20200401_00001121...|   4.276|965389|37.0647809| 127.068359|     2.1939895|1585693239540|    NORMAL|
|20200401_00001121...|   4.276|965390|37.0647836|127.0682601|     3.7254272|1585693241532|    NORMAL|
|20200401_00001121...|   4.571|965391|37.0647856|127.0681484|     4.2567515|1585693243527|    NORMAL|
|20200401_00001121...|   4.571|965392|37.0647849|127.0680295|      4.396936|1585693245539|    NORMAL|
|20200401_00001121...|   4.666|965393|37.0647868|127.0679167|      4.443735|1585693247538|    NORMAL|
|20200401_00001121...|   4.661|965394|37.0647909|127.0678116|     4.4233828|1585693249525|    NORMAL|
|20200401_00001121...|   4.661|965395|37.0647957|127.0677022|     4.5539055|1585693251525|    NORMAL|
|20200401_00001121...|   4.772|965396|37.0648164|127.0675541|      5.100834|1585693253523|    NORMAL|
|20200401_00001121...|     4.0|965397|37.0648769|127.0673612|      7.382998|1585693255523|    NORMAL|
|20200401_00001121...|     4.4|965398| 37.064978|127.0671286|     10.410126|1585693257522|    NORMAL|
|20200401_00001121...|   5.333|965399| 37.065113|127.0668715|      12.81512|1585693259508|    NORMAL|
|20200401_00001121...|   6.666|965400|37.0652286|127.0665832|     13.687005|1585693261520|    NORMAL|
|20200401_00001121...|   6.333|965401|37.0653102| 127.066282|     13.743312|1585693263502|    NORMAL|
|20200401_00001121...|   5.333|965402|37.0653549|127.0659857|     12.911107|1585693265507|    NORMAL|
|20200401_00001121...|     4.0|965403|37.0653739|127.0657205|     11.754502|1585693267502|    NORMAL|
|20200401_00001121...|     4.0|965404|37.0653865|127.0654798|     10.347913|1585693269517|    NORMAL|
|20200401_00001121...|     4.0|965405|37.0653974|127.0652803|      8.911641|1585693271499|    NORMAL|
|20200401_00001121...|     4.8|965406|37.0654073|127.0651095|       7.56095|1585693273514|    NORMAL|
|20200401_00001121...|   5.333|965407|37.0654177|127.0649789|      5.708006|1585693275498|    NORMAL|
|20200401_00001121...|     6.0|965408|37.0654236|127.0649127|     3.4400024|1585693277506|    NORMAL|
|20200401_00001121...|     6.0|965409|37.0654237|127.0649083|   0.011812442|1585693279495|    NORMAL|
|20200401_00001121...|     6.0|965410|37.0654233|127.0649207|   0.002833497|1585693281499|    NORMAL|
|20200401_00001121...|   6.095|965411|37.0654232|127.0649136|     0.8361012|1585693283494|    NORMAL|
|20200401_00001121...|    6.11|965412|37.0654254|127.0648759|     1.7281759|1585693285526|    NORMAL|
|20200401_00001121...|   6.095|965413|37.0654346| 127.064832|     2.7450376|1585693287499|    NORMAL|
|20200401_00001121...|   6.333|965414|37.0654464|127.0647643|     3.4942727|1585693289496|    NORMAL|
|20200401_00001121...|   7.339|965415|37.0654591|127.0646862|      3.879152|1585693291496|    NORMAL|
|20200401_00001121...|   7.339|965416|37.0654729|127.0646039|     3.9151268|1585693293503|    NORMAL|
|20200401_00001121...|   7.053|965417|37.0654795|127.0645148|     4.3105106|1585693295497|    NORMAL|
|20200401_00001121...|     6.0|965418|37.0654841| 127.064412|     4.5748167|1585693297493|    NORMAL|
|20200401_00001121...|     6.4|965419|37.0654896|127.0643057|     4.6055174|1585693299510|    NORMAL|
|20200401_00001121...|     6.4|965420| 37.065496|127.0641963|        4.6896|1585693301606|    NORMAL|
|20200401_00001121...|   6.114|965421|37.0655029|127.0640935|      4.277202|1585693303503|    NORMAL|
|20200401_00001121...|   5.829|965422|37.0655155| 127.063997|     3.9207199|1585693305519|    NORMAL|
|20200401_00001121...|   6.134|965423|37.0655644|127.0639325|     4.0798492|1585693307593|    NORMAL|
|20200401_00001121...|    6.47|965424|37.0656432|127.0639254|     4.6335373|1585693309517|    NORMAL|
|20200401_00001121...|   6.137|965425|37.0657403|127.0639411|     5.3371215|1585693311512|    NORMAL|
|20200401_00001121...|     5.0|965426|37.0658437|127.0639691|     5.3124075|1585693313513|    NORMAL|
|20200401_00001121...|   4.955|965427|37.0659371|127.0639876|       4.76599|1585693315505|    NORMAL|
|20200401_00001121...|    4.78|965428|37.0660201|127.0640003|     3.9796526|1585693317566|    NORMAL|
|20200401_00001121...|   4.333|965429|37.0660898|127.0640115|     3.4674032|1585693319520|    NORMAL|
|20200401_00001121...|     5.0|965430| 37.066151|127.0640215|     2.9569378|1585693321503|    NORMAL|
|20200401_00001121...|   6.318|965431|37.0661998|127.0640314|     1.9476489|1585693323507|    NORMAL|
|20200401_00001121...|   6.273|965432|37.0662055|127.0640324|  0.0058123255|1585693325501|    NORMAL|
|20200401_00001121...|   6.098|965433|37.0662011|127.0640302|   8.318163E-4|1585693327513|    NORMAL|
|20200401_00001121...|   6.098|965434|37.0662001|127.0640296|  2.5637436E-4|1585693329528|    NORMAL|
|20200401_00001121...|   5.781|965435|37.0661997|127.0640294|  1.0034155E-4|1585693331504|    NORMAL|
|20200401_00001121...|   4.874|965436|37.0661995|127.0640293|  2.1365639E-5|1585693333500|    NORMAL|
|20200401_00001121...|   4.464|965437|37.0661995|127.0640293|   5.511771E-6|1585693335498|    NORMAL|
|20200401_00001121...|   4.202|965438|37.0661995|127.0640293|   1.647974E-6|1585693337502|    NORMAL|
|20200401_00001121...|   4.202|965439|37.0661995|127.0640293|   2.663903E-7|1585693339498|    NORMAL|
|20200401_00001121...|   4.235|965440|37.0661995|127.0640293|    8.73117E-8|1585693341604|    NORMAL|
|20200401_00001121...|    4.57|965441|37.0661995|127.0640293|  2.0371056E-8|1585693343512|    NORMAL|
|20200401_00001121...|    4.57|965442|37.0661995|127.0640293|  4.4752806E-9|1585693345506|    NORMAL|
|20200401_00001121...|   4.679|965443|37.0661995|127.0640293|  2.3945614E-9|1585693347557|    NORMAL|
|20200401_00001121...|   4.582|965444|37.0661995|127.0640293| 2.3054773E-10|1585693349495|    NORMAL|
|20200401_00001121...|   4.582|965445|37.0661995|127.0640293|  6.235861E-11|1585693351498|    NORMAL|
|20200401_00001121...|   4.975|965446|37.0661995|127.0640293| 1.6415036E-11|1585693353512|    NORMAL|
|20200401_00001121...|   4.975|965447|37.0661995|127.0640293| 3.0976118E-12|1585693355497|    NORMAL|
|20200401_00001121...|   5.034|965448|37.0661995|127.0640293| 2.6061122E-12|1585693357628|    NORMAL|
|20200401_00001121...|   5.207|965449|37.0661995|127.0640293| 1.6122477E-13|1585693359504|    NORMAL|
|20200401_00001121...|   5.034|965450|37.0661995|127.0640293| 4.1089423E-14|1585693361495|    NORMAL|
|20200401_00001121...|   5.104|965451|37.0661995|127.0640293| 1.2591775E-14|1585693363494|    NORMAL|
|20200401_00001121...|   5.104|965452|37.0661995|127.0640293| 2.1228526E-15|1585693365490|    NORMAL|
|20200401_00001121...|   5.465|965453|37.0661995|127.0640293| 2.7526212E-15|1585693367169|    NORMAL|
|20200401_00001121...|   5.256|965454|37.0661995|127.0640293| 3.4033845E-16|1585693369500|    NORMAL|
|20200401_00001121...|   5.465|965455|37.0661995|127.0640293| 3.6504619E-16|1585693371618|    NORMAL|
|20200401_00001121...|   4.436|965456|37.0661995|127.0640293| 7.2684215E-16|1585693373488|    NORMAL|
|20200401_00001121...|   4.509|965457|37.0661995|127.0640293| 3.2924004E-16|1585693375489|    NORMAL|
|20200401_00001121...|   4.436|965458|37.0662271|  127.06403|     1.9706903|1585693377490|    NORMAL|
|20200401_00001121...|   4.942|965459|37.0663048|127.0640418|     3.6460712|1585693379524|    NORMAL|
|20200401_00001121...|   4.807|965460|37.0664059| 127.064056|     5.5319204|1585693381486|    NORMAL|
|20200401_00001121...|     4.0|965461|37.0665612|127.0640744|      8.262237|1585693383492|    NORMAL|
|20200401_00001121...|   4.805|965462|37.0667551|127.0640936|      9.808873|1585693385482|    NORMAL|
|20200401_00001121...|   4.939|965463|37.0669595|127.0641133|     10.500654|1585693387503|    NORMAL|
|20200401_00001121...|     4.0|965464|37.0671726|127.0641221|     11.184416|1585693389491|    NORMAL|
|20200401_00001121...|     3.8|965465|37.0674065|127.0641375|     12.570985|1585693391491|    NORMAL|
|20200401_00001121...|   3.816|965466|37.0676734|127.0641941|     14.894193|1585693393481|    NORMAL|
|20200401_00001121...|    3.78|965467|37.0679658|127.0642504|     15.783059|1585693395488|    NORMAL|
|20200401_00001121...|   3.983|965468|37.0682719|127.0642974|     17.172695|1585693397482|    NORMAL|
|20200401_00001121...|     4.0|965469|37.0686196|127.0643463|      20.19669|1585693399484|    NORMAL|
|20200401_00001121...|     4.0|965470|37.0690014|127.0643995|     20.944153|1585693401479|    NORMAL|
|20200401_00001121...|     4.0|965471|37.0693699|127.0644413|      20.02522|1585693403478|    NORMAL|
|20200401_00001121...|     4.0|965472|37.0697199|127.0644716|     19.443066|1585693405480|    NORMAL|
|20200401_00001121...|     4.0|965473|37.0700677|127.0645011|     18.234594|1585693407485|    NORMAL|
|20200401_00001121...|     4.0|965474|37.0703942|127.0645483|     17.774216|1585693409512|    NORMAL|
|20200401_00001121...|     4.0|965475|37.0707189|127.0646296|     18.520817|1585693411483|    NORMAL|
|20200401_00001121...|     4.0|965476|37.0710464|127.0647718|     18.972237|1585693413484|    NORMAL|
|20200401_00001121...|   4.333|965477|37.0713428| 127.064944|     17.579695|1585693415475|    NORMAL|
|20200401_00001121...|     5.2|965478|37.0716062|127.0651485|     17.240608|1585693417496|    NORMAL|
|20200401_00001121...|     5.6|965479|37.0718556|127.0653337|     16.684856|1585693419476|    NORMAL|
|20200401_00001121...|     5.0|965480|37.0721053|127.0655072|      16.05538|1585693421485|    NORMAL|
|20200401_00001121...|     4.0|965481|37.0723495|127.0656586|      14.92568|1585693423502|    NORMAL|
|20200401_00001121...|     4.0|965482| 37.072586|127.0657875|     14.336525|1585693425547|    NORMAL|
|20200401_00001121...|     4.0|965483|37.0728258|127.0658884|     14.464031|1585693427474|    NORMAL|
|20200401_00001121...|     4.0|965484|37.0730745|127.0659653|     14.273766|1585693429479|    NORMAL|
|20200401_00001121...|     4.0|965485|37.0733167| 127.066017|     13.580184|1585693431484|    NORMAL|
|20200401_00001121...|     4.0|965486| 37.073548|127.0660556|     13.482433|1585693433475|    NORMAL|
|20200401_00001121...|     4.0|965487|37.0737972|127.0660427|     13.502738|1585693435576|    NORMAL|
|20200401_00001121...|     4.0|965488| 37.074027|127.0659991|     13.392181|1585693437471|    NORMAL|
|20200401_00001121...|     4.0|965489|37.0742699|127.0659448|    13.0199585|1585693439508|    NORMAL|
|20200401_00001121...|     4.0|965490|37.0744863|127.0658885|     12.010105|1585693441477|    NORMAL|
|20200401_00001121...|     4.0|965491|37.0746799|127.0658063|     11.297613|1585693443473|    NORMAL|
|20200401_00001121...|     4.0|965492|37.0748533|127.0657054|     11.225369|1585693445475|    NORMAL|
|20200401_00001121...|     4.0|965493|37.0750376|127.0655686|      12.56986|1585693447469|    NORMAL|
|20200401_00001121...|     4.0|965494|37.0752561|127.0653997|     14.701929|1585693449473|    NORMAL|
|20200401_00001121...|     4.0|965495|37.0755142|127.0652224|     16.580242|1585693451490|    NORMAL|
|20200401_00001121...|     4.0|965496|37.0757966|127.0650323|     18.097593|1585693453469|    NORMAL|
|20200401_00001121...|     4.0|965497|37.0761077|127.0648392|     18.178602|1585693455619|    NORMAL|
|20200401_00001121...|     4.0|965498|37.0764093|127.0646531|     18.979654|1585693457536|    NORMAL|
|20200401_00001121...|     4.0|965499|37.0767209|127.0644662|       19.5298|1585693459472|    NORMAL|
|20200401_00001121...|     4.0|965500|37.0770384|127.0642757|     19.399382|1585693461469|    NORMAL|
|20200401_00001121...|   4.333|965501|37.0773427| 127.064106|     18.131277|1585693463466|    NORMAL|
|20200401_00001121...|     5.2|965502| 37.077622|127.0639458|     16.845387|1585693465466|    NORMAL|
|20200401_00001121...|   5.333|965503|37.0779067|127.0638315|      16.43093|1585693467462|    NORMAL|
|20200401_00001121...|     5.2|965504|37.0781895|127.0637041|     16.094267|1585693469467|    NORMAL|
|20200401_00001121...|   5.333|965505|37.0784633|127.0635697|     16.182438|1585693471466|    NORMAL|
|20200401_00001121...|     5.6|965506|37.0787317|127.0634283|     15.838321|1585693473486|    NORMAL|
|20200401_00001121...|     4.8|965507|37.0789975|127.0632917|     15.721064|1585693475517|    NORMAL|
|20200401_00001121...|     4.0|965508|37.0792616|127.0631549|      16.18472|1585693477466|    NORMAL|
|20200401_00001121...|     4.0|965509|37.0795318|127.0630339|      15.52967|1585693479472|    NORMAL|
|20200401_00001121...|     4.0|965510|37.0797945|127.0629307|     15.377219|1585693481474|    NORMAL|
|20200401_00001121...|     4.0|965511|37.0800583|127.0628249|     15.199523|1585693483470|    NORMAL|
|20200401_00001121...|     4.0|965512| 37.080316|127.0627269|     15.411455|1585693485462|    NORMAL|
|20200401_00001121...|     4.0|965513| 37.080583|  127.06263|     15.338081|1585693487460|    NORMAL|
|20200401_00001121...|     4.0|965514|37.0808476|127.0625498|     14.793167|1585693489469|    NORMAL|
|20200401_00001121...|     4.0|965515|37.0811096|127.0624752|     14.306798|1585693491554|    NORMAL|
|20200401_00001121...|     4.0|965516|37.0813448|127.0624046|     12.887288|1585693493462|    NORMAL|
|20200401_00001121...|     4.0|965517| 37.081556|127.0623489|     10.845524|1585693495508|    NORMAL|
|20200401_00001121...|     4.0|965518|37.0816357|127.0623377|     7.5267873|1585693496472|    NORMAL|
|20200401_00001121...|     4.0|965519|37.0817623|127.0623291|     1.7388524|1585693499458|    NORMAL|
|20200401_00001121...|     4.0|965520|37.0817685|127.0623287|   0.039879147|1585693501481|    NORMAL|
|20200401_00001121...|     4.0|965521|37.0817634|  127.06233|  0.0013571538|1585693503458|    NORMAL|
|20200401_00001121...|   4.516|965522|37.0817618|127.0623305|   7.092796E-4|1585693505460|    NORMAL|
|20200401_00001121...|   4.443|965523|37.0817615|127.0623306|   8.478049E-5|1585693507457|    NORMAL|
|20200401_00001121...|   4.516|965524|37.0817614|127.0623306|  2.3407185E-5|1585693509484|    NORMAL|
|20200401_00001121...|   4.173|965525|37.0817614|127.0623306|  4.8956895E-6|1585693511457|    NORMAL|
|20200401_00001121...|   4.173|965526|37.0817614|127.0623306|  1.1820645E-6|1585693513459|    NORMAL|
|20200401_00001121...|   4.288|965527|37.0817614|127.0623306|  3.9089605E-7|1585693515456|    NORMAL|
|20200401_00001121...|   4.246|965528|37.0817614|127.0623306|  6.8462356E-8|1585693517457|    NORMAL|
|20200401_00001121...|   4.288|965529|37.0817614|127.0623306|  1.8037536E-8|1585693519456|    NORMAL|
|20200401_00001121...|   4.324|965530|37.0817614|127.0623306|  4.2348427E-9|1585693521523|    NORMAL|
