-----------------------------------------------------------------------------------------------------------
+--------+----------+----------+------------------------------------+------+----------+-----------+--------------+-------------+----------+---------------------------------------------------+
|accuracy|accuracy_x|accuracy_y|address                             |id    |lat       |lng        |speed         |time         |types     |uuid                                               |
|3.65    |null      |null      |null                                |385262|35.6796363|128.4324317|20.487488     |1585740762043|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.833   |null      |null      |null                                |385263|35.6799421|128.4321971|19.908266     |1585740764043|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385264|35.6802502|128.4319848|19.44263      |1585740766057|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.833   |null      |null      |null                                |385265|35.6805466|128.4317812|19.456982     |1585740768049|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.58    |null      |null      |null                                |385266|35.6808599|128.4315768|19.256582     |1585740770050|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.466   |null      |null      |null                                |385267|35.6811552|128.4313864|19.00078      |1585740772047|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385268|35.6814579|128.4311857|18.757933     |1585740774045|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.54    |null      |null      |null                                |385269|35.6817567|128.4309848|17.765959     |1585740776218|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.3     |null      |null      |null                                |385270|35.6820346|128.4307897|18.691147     |1585740778041|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385271|35.6823356|128.4305883|17.792786     |1585740780221|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.3     |null      |null      |null                                |385272|35.6826179|128.4303964|18.902315     |1585740782040|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385273|35.6829164|128.430198 |18.74435      |1585740784041|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385274|35.6832217|128.4299947|17.905622     |1585740786249|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385275|35.6835164|128.4297979|18.472433     |1585740788204|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385276|35.6837956|128.4296056|19.346024     |1585740790047|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385277|35.6840975|128.4294025|19.237698     |1585740792037|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385278|35.6844114|128.4291966|18.198427     |1585740794225|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.3     |null      |null      |null                                |385279|35.6847059|128.4290013|19.447128     |1585740796057|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385280|35.6850158|128.4287925|19.519846     |1585740798050|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385281|35.6853338|128.4285787|18.219862     |1585740800400|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385282|35.6856341|128.4283741|19.400026     |1585740802198|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.3     |null      |null      |null                                |385283|35.6859341|128.4281725|19.493902     |1585740804050|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385284|35.6862368|128.4279724|19.072422     |1585740806044|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385285|35.6865353|128.4277666|19.060488     |1585740808036|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385286|35.6868442|128.4275571|18.216433     |1585740810230|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385287|35.6871414|128.4273515|18.794533     |1585740812195|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385288|35.6874271|128.4271589|19.695133     |1585740814043|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385289|35.6877344|128.4269552|19.683481     |1585740816043|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385290|35.6880541|128.4267457|18.763361     |1585740818265|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385291|35.6883629|128.4265369|19.329744     |1585740820198|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.3     |null      |null      |null                                |385292|35.6886663|128.4263282|20.100094     |1585740822034|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385293|35.6889697|128.426128 |19.747887     |1585740824044|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385294|35.6892768|128.425918 |19.950537     |1585740826040|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.45    |null      |null      |null                                |385295|35.6895922|128.4256919|19.902304     |1585740828031|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.466   |null      |null      |null                                |385296|35.689888 |128.4254699|19.81963      |1585740830062|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.78    |null      |null      |null                                |385297|35.6901994|128.4252337|20.005177     |1585740832037|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.833   |null      |null      |null                                |385298|35.690502 |128.4250201|20.16651      |1585740834015|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385299|35.6908223|128.4248033|20.3471       |1585740836034|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.333   |null      |null      |null                                |385300|35.6911455|128.4245884|20.217106     |1585740838029|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.333   |null      |null      |null                                |385301|35.6914634|128.4243741|20.321836     |1585740840029|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385302|35.6917931|128.4241466|19.72611      |1585740842190|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.8     |null      |null      |null                                |385303|35.6921113|128.4239168|20.456293     |1585740844156|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.6     |null      |null      |null                                |385304|35.6924332|128.4236945|21.246843     |1585740846034|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.2     |null      |null      |null                                |385305|35.692769 |128.4234708|21.113241     |1585740848037|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385306|35.6930971|128.4232524|21.545603     |1585740850033|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385307|35.6934366|128.4230238|21.791332     |1585740852029|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.333   |null      |null      |null                                |385308|35.693786 |128.4227951|21.899776     |1585740854014|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.333   |null      |null      |null                                |385309|35.6941359|128.4225783|21.644962     |1585740856021|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385310|35.6944913|128.4223597|20.537458     |1585740858200|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385311|35.6948299|128.4221411|20.657366     |1585740860199|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385312|35.6951546|128.4219212|21.546143     |1585740862007|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385313|35.6954807|128.4217041|20.932964     |1585740864022|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385314|35.6958125|128.4214822|20.595493     |1585740866025|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385315|35.6961396|128.4212644|19.496786     |1585740868169|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385316|35.6964472|128.4210567|20.053436     |1585740870032|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385317|35.6967544|128.4208478|19.987652     |1585740872028|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385318|35.6970728|128.4206286|19.874174     |1585740874028|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.333   |null      |null      |null                                |385319|35.6973832|128.4204152|19.823877     |1585740876020|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385320|35.6976996|128.4202083|19.788164     |1585740878029|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385321|35.6980042|128.4200046|20.01678      |1585740880029|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385322|35.6983185|128.419794 |20.318266     |1585740882003|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385323|35.6986482|128.4195758|19.229534     |1585740884222|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385324|35.6989593|128.419365 |19.656477     |1585740886139|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385325|35.6992536|128.4191652|20.209818     |1585740888026|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385326|35.6995829|128.4189444|19.240202     |1585740890238|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385327|35.6998843|128.4187353|20.324121     |1585740892004|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385328|35.7002004|128.4185194|20.013477     |1585740894016|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385329|35.7005166|128.4183066|19.977827     |1585740896018|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385330|35.7008328|128.4180928|19.962082     |1585740898023|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385331|35.7011395|128.4178909|20.018473     |1585740900026|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
